client_id,date,total_lmp_0,total_lmp_1,total_lmp_2,total_lmp_3,total_lmp_4,total_lmp_5,total_lmp_6,total_lmp_7,total_lmp_8,total_lmp_9,total_lmp_10,total_lmp_11,total_lmp_12,total_lmp_13,total_lmp_14,total_lmp_15,total_lmp_16,total_lmp_17,total_lmp_18,total_lmp_19,total_lmp_20,total_lmp_21,total_lmp_22,total_lmp_23,congestion_0,congestion_1,congestion_2,congestion_3,congestion_4,congestion_5,congestion_6,congestion_7,congestion_8,congestion_9,congestion_10,congestion_11,congestion_12,congestion_13,congestion_14,congestion_15,congestion_16,congestion_17,congestion_18,congestion_19,congestion_20,congestion_21,congestion_22,congestion_23,temp_c_mean,temp_c_min,temp_c_max,humidity_mean,wind_speed_mean,solar_irradiance_mean,solar_irradiance_max,day_of_week,bess,client_name
1,2025-01-11,46.34415,42.41465,40.34472,40.20744,39.79359,40.61853,43.4894,48.40913,51.27536,50.37115,50.61805,46.67007,42.33201,40.49885,40.01906,39.87013,45.55524,56.78186,51.53561,50.06924,48.44065,47.31339,46.091,43.74522,1.3432568421052622,1.0780584210526314,0.8536526315789459,0.8223631578947348,0.8732184210526341,1.1626563157894694,1.2464547368421108,1.3515557894736787,1.0026410526315814,1.0468889473684158,1.4778847368420998,1.2373000000000047,1.071119473684206,1.0914678947368373,1.178120000000007,0.837632105263161,0.9927805263157836,1.8219878947368429,1.2666278947368426,1.3420357894736838,1.282314210526316,1.4440936842105287,1.898162105263161,1.6940984210526366,-1.25,-2.3,-0.4,77.29166666666667,13.404166666666669,89.33333333333333,402.0,5,6,AECO
1,2025-01-12,50.27158,46.59087,45.75485,45.85609,45.07626,45.27226,48.62509,50.73291,49.69518,38.15173,35.21728,33.98856,32.7802,31.76638,31.9718,33.0784,40.86272,57.08228,53.80849,51.78614,51.01639,47.05805,45.38524,43.71966,2.051562631578946,2.172111578947373,1.9035731578947337,1.8387521052631612,1.874527368421056,2.1353436842105324,1.6112763157894747,-0.6159915789473729,2.7735800000000026,1.375447894736844,1.216688947368425,0.7773800000000008,0.7231384210526315,0.806512631578947,0.773329473684214,0.6547626315789472,1.1125221052631673,3.340231052631573,2.5918984210526332,2.040838947368428,2.5334484210526327,2.2618426315789506,2.559618421052633,2.3457194736842055,-1.1041666666666667,-4.0,3.0,71.625,12.108333333333334,123.375,504.0,6,6,AECO
1,2025-01-13,39.36486,37.74733,37.34508,36.89703,38.384,42.17257,65.22467,79.62257,54.33828,42.8692,41.73905,38.47004,36.5406,34.59076,34.18358,34.43994,41.51902,61.67812,55.87123,52.79589,50.8465,46.20868,43.2773,39.47157,1.8598347368421104,1.5149100000000004,1.3575415789473697,1.1049868421052622,0.8267547368421049,-0.1549947368421058,0.6931457894736894,1.8982573684210564,-0.9517226315789528,0.6453300000000013,0.54531789473684,0.5141063157894692,0.5951457894736834,0.6241252631578931,0.7451542105263158,0.7452273684210553,1.0355342105263148,2.2293484210526344,1.1297173684210549,1.1239889473684244,0.4627299999999934,0.5066105263157894,0.8103899999999911,-0.0196100000000001,1.1041666666666667,-1.7,6.3,72.20833333333333,12.6625,121.70833333333331,494.0,0,6,AECO
1,2025-01-14,40.02095,41.70616,41.64372,41.81119,47.21842,53.42102,58.15025,86.90253,57.14598,46.64344,49.25952,46.95138,45.38082,43.91581,43.3461,45.82818,57.20597,96.80943,77.02977,70.24392,65.91254,63.32845,60.66006,53.79528,-0.768387894736847,-1.2878952631578997,-1.7490478947368402,-1.8418310526315764,-1.9327084210526309,-3.592305789473677,-9.905254210526309,-7.246568947368416,-1.2133589473684196,0.290482105263159,0.7528900000000007,0.639865263157894,0.8224063157894719,0.7353210526315763,0.7979236842105237,0.5716242105263234,-0.4471452631578998,4.074252631578958,2.211782105263154,1.8478752631579027,2.313568947368424,2.341910526315786,2.4283242105263128,-2.435534210526314,-1.0708333333333333,-4.4,2.5,51.958333333333336,19.766666666666666,126.79166666666669,518.0,1,6,AECO
1,2025-01-15,52.14035,51.61716,50.95838,52.70869,52.61176,52.68814,56.97916,79.12249,57.53066,54.64502,57.09348,52.54969,48.09455,45.60141,44.77262,48.94736,63.52674,102.77263,74.29568,68.04239,66.10208,67.61543,64.69404,59.95009,0.7102368421052603,0.6200489473684172,0.6749705263157892,0.1758421052631575,-0.3982757894736863,-3.118965789473691,-13.06461473684211,-16.413705263157894,-6.911561052631583,-0.3427568421052598,1.4053494736842111,1.3506336842105284,1.4645794736842106,1.3100521052631606,1.3465573684210526,2.093767368421055,3.728644210526312,8.188110000000009,2.6294089473684323,2.7377242105263093,3.289410526315784,5.3432473684210535,4.205367894736845,3.856449473684215,-2.85,-6.1,1.0,42.791666666666664,22.433333333333337,116.91666666666669,438.0,2,6,AECO
1,2025-01-16,62.13352,58.36227,56.765,56.4704,58.76401,62.77941,79.67775,100.99476,62.71034,56.11754,52.78896,47.21532,45.2567,44.57845,43.38541,43.02385,51.06632,77.73513,57.46346,44.81246,46.37907,49.18545,44.42471,43.31801,1.73458368421052,1.306167894736845,0.8831873684210549,1.492014210526314,0.6296489473684161,0.056078421052625,-0.9576963157894768,-0.4821663157894704,-4.534117894736838,-0.1379521052631602,1.934427368421055,0.6099831578947388,0.2419647368421067,-0.4789421052631653,0.5564589473684194,0.0139342105263153,3.0363731578947366,10.564714736842106,0.7207726315789458,-2.4736826315789457,-0.3305810526315795,3.0356605263157945,0.9894578947368372,1.0340673684210555,-3.341666666666667,-6.8,-0.2,56.666666666666664,14.1375,91.375,456.0,3,6,AECO
1,2025-01-17,44.42486,42.20192,41.52159,41.39842,42.1671,46.8682,60.24299,76.66205,46.20429,41.07445,37.56725,33.58012,32.79538,33.05147,32.76001,32.78568,35.22136,44.0193,39.71751,40.28238,40.77464,40.31804,37.48316,36.07111,1.267564736842111,0.8540800000000033,0.9333715789473728,1.0577494736842183,0.8787668421052572,1.4997284210526374,-0.4664189473684175,0.9180163157894724,-3.321798421052634,0.4505284210526312,1.1721900000000005,-0.1588721052631569,0.6250584210526284,1.2934631578947346,1.3387784210526306,0.9883094736842112,0.3592915789473636,0.3461184210526369,-2.225147368421055,-0.4582057894736806,0.140310526315794,0.9555615789473676,0.7449657894736887,1.0932673684210457,0.1333333333333332,-3.5,5.0,69.83333333333333,12.3875,112.04166666666669,508.0,4,6,AECO
1,2025-01-18,39.17581,37.31376,35.69164,34.88861,35.30512,39.7874,41.40744,42.69243,43.33143,40.81739,56.4622,54.29816,47.89599,44.15026,41.49097,43.51398,46.25466,58.43036,57.09857,53.85426,53.25696,51.35089,49.45915,44.95511,1.7264447368421043,1.5757621052631592,1.7109105263157858,1.906312631578949,1.7893810526315832,2.2896410526315805,2.4739284210526336,2.502875789473684,2.0012778947368446,1.5875994736842145,2.2499784210526315,2.1793084210526317,1.6688842105263149,1.3221994736842149,1.241022631578943,1.2859310526315753,1.427596315789479,2.1855626315789536,1.6027431578947358,1.1609768421052635,1.7104094736842086,1.450038421052632,1.6530736842105256,1.54310052631579,4.5625,0.7,7.8,77.625,16.337500000000002,36.583333333333336,176.0,5,6,AECO
1,2025-01-19,44.32974,42.43976,41.18849,41.19796,40.81542,39.89182,43.07513,47.60159,53.39257,56.19082,87.51384,87.41216,87.04592,82.27503,87.43533,95.51797,110.70895,182.27115,178.8075,166.80381,162.56156,153.23653,145.05605,121.95299,2.3907010526315844,2.2478410526315784,1.7318289473684203,1.8258531578947412,1.4063094736842103,1.042946842105266,1.406957368421054,-0.4175421052631591,2.1790436842105265,2.424187368421059,5.300128421052634,6.06887368421053,6.132917894736835,5.314739473684213,5.518862105263153,5.87384894736843,3.621046315789471,9.79138842105263,5.491090000000014,4.825937368421052,5.8614568421052695,5.626159999999999,5.547107368421052,7.523841578947369,2.9125,0.1,5.7,91.04166666666669,14.483333333333334,36.75,187.0,6,6,AECO
1,2025-01-20,98.90736,97.16261,99.92923,113.76376,116.43296,142.42541,176.99771,259.62841,214.72369,150.23052,203.69023,189.5729,182.76914,185.23559,186.46808,193.51119,204.85542,276.41032,284.70651,271.28652,269.73756,261.0117,245.76083,246.27375,-0.8807610526315841,-1.8851678947368384,-2.595660526315797,-7.527668947368426,5.887389473684209,4.0673436842105275,9.41162,1.4904973684210177,-4.010755263157876,-1.2052863157894649,-8.799983684210531,-1.2499221052631526,3.9840684210526263,8.039503157894757,16.321111578947352,8.676856842105252,-4.318447894736835,-16.372345789473684,-18.511087894736875,-21.068018947368444,-19.17877263157897,-17.424541578947355,-18.235867894736828,-9.81647842105258,-3.6916666666666664,-6.8,0.8,59.75,21.8875,128.91666666666666,511.0,0,6,AECO
1,2025-01-21,197.76309,201.02832,201.37262,219.38055,235.91002,280.34966,285.19682,325.82901,286.41391,269.82286,289.19963,284.01941,270.17918,248.87145,239.06997,261.1024,281.68804,322.01117,322.02634,317.5573,286.90287,288.8857,246.38659,220.93952,9.954781052631605,9.942536842105284,10.14479947368423,11.06217684210526,10.395888947368404,12.635948421052603,3.4465299999999957,9.195008421052592,11.626327368421016,15.879283684210492,43.97401894736842,50.64398263157892,40.26932210526314,39.770743684210544,32.26284842105264,35.53996263157893,34.61876842105261,20.02815157894736,15.48543684210523,10.900968947368426,10.505763684210535,21.453737368421,21.796750000000003,10.224908421052618,-7.8625,-10.4,-4.9,37.708333333333336,13.541666666666666,105.20833333333331,472.0,1,6,AECO
1,2025-01-22,195.49148,189.52981,194.15933,187.2337,196.53747,226.42395,279.41585,314.02559,259.71829,210.21829,186.21851,188.67816,169.44446,164.87915,172.62953,171.25288,195.6071,205.69772,207.68498,181.92208,180.60573,181.10767,174.81835,170.42429,9.489693684210522,15.73601842105262,14.434218947368436,14.073520526315775,18.134784736842107,16.81667526315789,7.149454736842074,8.116741052631596,12.618867368421064,7.136018947368427,12.691558421052632,27.450972631578935,28.301126842105276,30.46575157894739,32.88980210526316,31.547115263157902,34.60589947368422,21.233818421052632,11.263582105263168,14.692433157894726,10.86912736842106,20.46997157894739,21.0727947368421,24.45919578947371,-7.741666666666667,-10.8,-4.7,43.791666666666664,11.1875,131.33333333333334,530.0,2,6,AECO
1,2025-01-23,151.32431,150.30882,143.77606,143.98269,147.81917,163.89845,207.02968,213.80759,159.60871,135.38438,78.94561,66.66965,60.74068,57.79977,56.74276,58.49998,66.35983,94.22212,96.2045,85.6011,84.91263,80.70823,76.9997,73.01584,14.140796315789489,17.431884210526306,17.08828789473685,17.421239999999983,19.857710000000026,20.199124736842094,20.170530000000017,2.700682105263155,2.494984736842099,12.367857368421056,3.3644605263157814,3.426996842105268,4.139812631578955,2.307148421052638,2.831169999999993,3.033923684210521,3.3560021052631583,3.1484257894736913,0.2221994736841992,0.7247494736842128,0.7898057894736752,2.531942631578957,3.4596400000000074,5.357389999999995,-5.5375000000000005,-9.1,0.4,43.25,8.116666666666667,104.625,400.0,3,6,AECO
1,2025-01-24,81.01236,77.56486,78.43868,75.86901,77.06,83.36309,105.63724,146.12151,91.26405,79.47558,67.01267,55.72893,50.60437,48.99557,46.6252,47.22742,59.90449,83.86413,78.12908,72.44772,74.17561,73.86029,71.89813,63.77871,1.9508789473684232,2.4135063157894763,1.9177200000000028,0.8757442105263209,1.987017894736837,-3.119128421052636,-8.392245263157875,-10.717911052631592,-9.692228421052633,3.4470689473684217,1.8095884210526376,1.762652631578952,1.585990526315797,1.5577884210526278,1.2979247368421056,1.713232631578954,3.619136315789475,4.34244210526316,3.865172105263156,3.630118421052643,3.5590489473684244,3.390767894736854,3.58393684210526,3.3040968421052597,-3.033333333333333,-6.1,1.6,52.125,13.491666666666667,138.91666666666666,538.0,4,6,AECO
1,2025-01-25,70.84757,69.62662,69.98777,70.90432,70.16464,72.43822,87.16781,106.95221,87.88943,64.27736,45.62657,42.5653,36.95874,36.02624,35.32056,35.45388,40.72981,49.31083,48.03231,47.6522,45.02168,43.70526,42.78699,42.14027,1.3442500000000166,1.030923157894733,0.9390531578947332,0.7230310526315691,-0.3859942105263201,-0.9234821052631474,-3.572258421052638,-3.0542073684210465,0.1246631578947301,1.410005263157899,1.5449857894736851,1.2545226315789506,1.064362105263157,1.1255478947368402,1.3946152631578954,1.498325263157895,2.191559473684208,2.4318242105263224,2.2266942105263183,2.0364173684210485,1.7811405263157951,1.8581147368421045,2.1911057894736885,2.0476831578947383,-2.6041666666666665,-6.4,2.0,48.916666666666664,10.75,139.33333333333334,551.0,5,6,AECO
1,2025-01-26,40.45711,36.87436,36.29487,37.13549,36.84049,38.14182,41.82446,46.15614,44.95875,38.10593,37.94629,36.51672,36.72748,34.98925,34.45629,36.07526,38.23285,50.79023,50.52526,48.11316,46.25645,44.88233,43.13336,40.02459,1.535994736842099,1.4571705263157924,1.3684652631579013,1.518715263157894,1.4004063157894748,1.2051368421052686,1.245564210526318,1.515544736842109,1.1151431578947353,1.328980526315796,1.022305789473684,0.8292636842105239,0.947088947368421,0.8106847368421057,1.0224900000000048,1.136039473684214,1.0152842105263176,1.737738421052633,1.4943210526315838,1.442034210526316,1.2855421052631613,1.4801115789473729,1.7145131578947428,1.930651052631582,2.733333333333333,-0.3,7.4,55.125,18.7625,119.20833333333331,485.0,6,6,AECO
1,2025-01-27,39.04196,37.12884,36.16233,36.23355,37.74846,39.92182,60.33605,74.3016,48.23794,39.64914,36.04012,32.94125,33.55059,32.57865,30.63692,30.76883,34.3956,50.17434,49.09189,42.65131,41.98305,40.87254,37.76531,35.05731,1.5319089473684215,1.4329526315789425,1.1893805263157873,1.2086042105263175,1.3962099999999964,0.9390189473684174,2.1705263157894663,1.971982631578939,1.2790084210526371,0.8135126315789449,0.6764657894736814,-0.0247042105263162,0.8249821052631532,0.9228594736842162,0.4495000000000004,0.470308421052632,0.6257568421052611,1.3210963157894753,1.378348421052635,0.4022121052631604,0.4919505263157901,0.812386842105262,1.0432815789473722,1.14227210526316,1.0875,-1.8,6.2,54.166666666666664,11.4375,147.16666666666666,581.0,0,6,AECO
1,2025-01-28,32.9586,32.83558,31.83962,32.38739,34.65321,37.8027,55.13014,87.20184,46.20747,40.14764,36.10511,33.73088,31.8564,30.39536,28.99481,29.24522,33.09551,51.26484,50.36571,47.20279,43.36772,40.87117,35.02189,30.47435,0.4404600000000016,0.6022447368421098,0.5455568421052597,0.6451431578947435,0.6867610526315815,0.616988421052632,0.0075426315789428,5.325198421052633,2.2830826315789494,1.89547210526316,1.5067436842105266,1.3076968421052657,1.223641052631578,1.3779010526315787,1.438444210526313,1.386020000000002,1.68328631578947,3.328966315789472,3.264807368421053,2.723276842105264,2.560894210526314,2.441128421052632,1.8498847368421067,0.9960531578947388,3.1958333333333333,1.0,6.7,53.041666666666664,22.383333333333336,117.33333333333331,547.0,1,6,AECO
1,2025-01-29,29.65305,29.31133,28.6305,30.50017,31.12569,34.33604,49.1673,56.84377,38.93859,31.19277,28.9188,28.74822,28.66114,29.12428,28.92766,29.61657,33.9093,57.97115,56.10048,51.56215,53.52462,46.07658,39.77436,37.56829,1.0708131578947366,1.061800526315789,0.9264878947368445,0.9084442105263156,0.9182094736842076,1.0398331578947335,0.7961384210526319,2.7073089473684178,1.6281552631578933,1.2220736842105282,1.1550000000000011,1.084234736842106,1.076735263157893,1.3647157894736814,1.4176536842105278,1.5327994736842108,1.822358421052634,3.1394115789473673,1.2427457894736875,1.6602089473684245,2.8548136842105265,2.52190473684211,1.540911578947373,1.815583684210523,6.1000000000000005,0.6,11.7,52.666666666666664,23.7625,129.5,545.0,2,6,AECO
1,2025-01-30,34.73536,33.3916,32.78772,34.40134,36.55229,38.07728,56.33266,62.92749,37.33008,32.17661,29.14856,27.94116,27.31737,26.88514,27.16959,28.89993,33.70849,39.18325,38.09951,37.4938,37.12737,34.52569,31.10103,29.024,0.9587289473684208,0.949942631578942,0.9040010526315784,1.2970989473684185,1.5945052631578918,1.0104794736842069,0.45968894736842,-0.7970115789473624,-0.4443589473684213,0.9361647368421052,0.5992252631578943,0.0576442105263161,-0.2816963157894712,-0.3678157894736849,-0.3564163157894775,-0.0296468421052615,0.2204873684210468,0.0486000000000004,-0.3063178947368428,-0.2542236842105225,0.0517784210526315,0.0879699999999985,0.0455500000000022,0.4186099999999975,2.3666666666666667,-3.2,6.7,47.083333333333336,15.625,140.08333333333334,556.0,3,6,AECO
1,2025-01-31,28.72916,28.20822,27.4334,27.23801,27.33466,29.01496,34.12605,38.04067,39.9828,38.51285,40.17654,38.74633,36.37756,34.66901,31.97678,30.42707,29.82661,35.85099,33.26584,30.26709,29.45906,28.51208,25.32324,24.42268,-0.4533110526315802,-0.4503694736842085,-0.2726936842105303,-0.3407647368421038,-0.4013347368421023,-0.3358315789473671,-0.6252957894736824,-0.999817894736843,-1.523232105263162,-1.6472063157894752,0.1726710526315784,0.0637536842105248,-0.4693089473684182,-0.2105052631578914,-2.6856715789473675,-0.9459747368421034,-1.7638794736842094,-2.305692105263155,-2.917438421052637,-2.0035005263157863,-1.9972999999999992,-1.7755536842105286,-2.173707894736843,-1.2581084210526328,6.604166666666667,2.8,10.0,86.08333333333333,18.191666666666663,35.375,205.0,4,6,AECO
1,2025-02-01,25.47986,24.75161,24.61854,24.78744,25.36411,25.77431,26.9062,33.13175,31.82439,26.37309,26.67162,25.93293,26.29657,25.61939,26.10058,26.35077,30.6923,41.19125,42.16645,41.3044,39.86854,38.89124,36.96599,34.83799,0.2146226315789441,0.0460242105263155,0.237275263157894,0.2205763157894757,0.2947210526315764,0.4331647368421052,0.4225215789473679,0.5171326315789457,0.4812642105263158,-0.0776873684210528,0.2860042105263147,0.0366984210526304,0.3007668421052614,0.1814157894736823,0.3031605263157892,0.2116663157894756,0.4535221052631577,0.3150026315789489,0.1678784210526274,0.3807305263157943,0.0221800000000058,0.2460794736842118,0.2510284210526237,0.5393905263157848,6.395833333333333,-1.0,11.2,74.16666666666667,23.766666666666666,147.16666666666666,577.0,5,6,AECO
1,2025-02-02,38.76861,36.839,36.76819,37.48534,38.6914,39.08756,43.68338,51.32862,45.17468,38.54743,36.96992,36.14917,34.31375,33.53001,33.31143,33.31374,36.41414,44.43582,51.02495,45.77135,41.18923,37.3848,35.36692,33.30999,1.577882105263157,0.8625284210526303,1.1146747368421046,1.1392394736842135,1.5255926315789452,1.0743889473684192,1.2083447368421076,1.249974210526318,1.1292378947368462,-0.0623942105263211,-0.3688984210526271,-0.3178447368421118,-0.1595642105263195,-0.4220010526315789,-0.258327894736837,-0.2942778947368367,0.0655026315789513,0.4836473684210531,0.9294089473684152,0.8972436842105225,0.8122726315789492,0.6987947368421032,0.640182631578952,0.461407894736844,-0.6458333333333334,-5.0,4.2,58.791666666666664,15.779166666666669,82.33333333333333,348.0,6,6,AECO
